Country or Area,City,Year,Record Type,Value
Ukraine,Kharkov,2012,Estimate - de jure,1421795
Ukraine,Kharkov,2013,Estimate - de jure,1431461
Ukraine,Kherson,2001,Census - de facto - complete tabulation,324424
Ukraine,Kherson,2005,Estimate - de jure,315676
Ukraine,Kherson,2007,Estimate - de jure,308757
Ukraine,Kherson,2008,Estimate - de jure,305235
Ukraine,Kherson,2009,Estimate - de jure,302965
Ukraine,Kherson,2011,Estimate - de jure,298926
Ukraine,Kherson,2012,Estimate - de jure,297064
Ukraine,Kherson,2013,Estimate - de jure,295450
Ukraine,Khmelnitsky (Hmilnyk),2001,Census - de facto - complete tabulation,251077
Ukraine,Khmelnitsky (Hmilnyk),2005,Estimate - de jure,253068
Ukraine,Khmelnitsky (Hmilnyk),2007,Estimate - de jure,255512
Ukraine,Khmelnitsky (Hmilnyk),2008,Estimate - de jure,256231
Ukraine,Khmelnitsky (Hmilnyk),2009,Estimate - de jure,257555
Ukraine,Khmelnitsky (Hmilnyk),2011,Estimate - de jure,259954
Ukraine,Khmelnitsky (Hmilnyk),2012,Estimate - de jure,260869
Ukraine,Khmelnitsky (Hmilnyk),2013,Estimate - de jure,262154
Ukraine,KIEV,2001,Census - de facto - complete tabulation,2566953
Ukraine,KIEV,2005,Estimate - de jure,2625094
Ukraine,KIEV,2007,Estimate - de jure,2676789
Ukraine,KIEV,2008,Estimate - de jure,2698926
Ukraine,KIEV,2009,Estimate - de jure,2724224
Ukraine,KIEV,2011,Estimate - de jure,2757892
Ukraine,KIEV,2012,Estimate - de jure,2772951
Ukraine,KIEV,2013,Estimate - de jure,2803716
Ukraine,Kirovograd,2001,Census - de facto - complete tabulation,250629
Ukraine,Kirovograd,2005,Estimate - de jure,245226
Ukraine,Kirovograd,2007,Estimate - de jure,240035
Ukraine,Kirovograd,2008,Estimate - de jure,237482
Ukraine,Kirovograd,2009,Estimate - de jure,233988
Ukraine,Kirovograd,2011,Estimate - de jure,232349
Ukraine,Kirovograd,2012,Estimate - de jure,231778
Ukraine,Kirovograd,2013,Estimate - de jure,231181
Ukraine,Kramatorsk,2001,Census - de facto - complete tabulation,180487
Ukraine,Kramatorsk,2005,Estimate - de jure,174440
Ukraine,Kramatorsk,2007,Estimate - de jure,171330
Ukraine,Kramatorsk,2008,Estimate - de jure,169690
Ukraine,Kramatorsk,2009,Estimate - de jure,168625
Ukraine,Kramatorsk,2011,Estimate - de jure,165832
Ukraine,Kramatorsk,2012,Estimate - de jure,165017
Ukraine,Kramatorsk,2013,Estimate - de jure,163831
Ukraine,Krasny Lutch,2005,Estimate - de jure,89642
Ukraine,Krasny Lutch,2008,Estimate - de jure,86357
Ukraine,Krasny Lutch,2009,Estimate - de jure,85498
Ukraine,Krasny Lutch,2011,Estimate - de jure,83990
Ukraine,Krasny Lutch,2012,Estimate - de jure,83414
Ukraine,Krasny Lutch,2013,Estimate - de jure,82719
Ukraine,Krementchug,2001,Census - de facto - complete tabulation,232960
Ukraine,Krementchug,2005,Estimate - de jure,230222
Ukraine,Krementchug,2007,Estimate - de jure,229136
Ukraine,Krementchug,2008,Estimate - de jure,228112
Ukraine,Krementchug,2009,Estimate - de jure,227547
Ukraine,Krementchug,2011,Estimate - de jure,225996
Ukraine,Krementchug,2012,Estimate - de jure,225454
Ukraine,Krementchug,2013,Estimate - de jure,224912
Ukraine,Kryvy Rig,2001,Census - de facto - complete tabulation,666812
Ukraine,Kryvy Rig,2005,Estimate - de jure,695168
Ukraine,Kryvy Rig,2007,Estimate - de jure,685762
Ukraine,Kryvy Rig,2008,Estimate - de jure,679835
Ukraine,Kryvy Rig,2009,Estimate - de jure,674066
Ukraine,Kryvy Rig,2011,Estimate - de jure,663566
Ukraine,Kryvy Rig,2012,Estimate - de jure,658689
Ukraine,Kryvy Rig,2013,Estimate - de jure,654964
Ukraine,Lugansk,2001,Census - de facto - complete tabulation,459294
Ukraine,Lugansk,2005,Estimate - de jure,449314
Ukraine,Lugansk,2007,Estimate - de jure,442577
Ukraine,Lugansk,2008,Estimate - de jure,438371
Ukraine,Lugansk,2009,Estimate - de jure,434500
Ukraine,Lugansk,2011,Estimate - de jure,427634
Ukraine,Lugansk,2012,Estimate - de jure,423712
Ukraine,Lugansk,2013,Estimate - de jure,422373
Ukraine,Lutsk,2001,Census - de facto - complete tabulation,205585
Ukraine,Lutsk,2005,Estimate - de jure,199832
Ukraine,Lutsk,2007,Estimate - de jure,203447
Ukraine,Lutsk,2008,Estimate - de jure,204503
Ukraine,Lutsk,2009,Estimate - de jure,206202
Ukraine,Lutsk,2011,Estimate - de jure,208700
Ukraine,Lutsk,2012,Estimate - de jure,209980
Ukraine,Lutsk,2013,Estimate - de jure,211644
Ukraine,Lvov,2001,Census - de facto - complete tabulation,725202
Ukraine,Lvov,2005,Estimate - de jure,727061
Ukraine,Lvov,2007,Estimate - de jure,728799
Ukraine,Lvov,2008,Estimate - de jure,728447
Ukraine,Lvov,2009,Estimate - de jure,727852
Ukraine,Lvov,2011,Estimate - de jure,725342
Ukraine,Lvov,2012,Estimate - de jure,723175
Ukraine,Lvov,2013,Estimate - de jure,723605
Ukraine,Lysychansk,2001,Census - de facto - complete tabulation,114905
Ukraine,Lysychansk,2005,Estimate - de jure,111160
Ukraine,Lysychansk,2007,Estimate - de jure,109043
Ukraine,Lysychansk,2008,Estimate - de jure,108043
Ukraine,Lysychansk,2009,Estimate - de jure,107330
Ukraine,Lysychansk,2011,Estimate - de jure,105398
Ukraine,Lysychansk,2012,Estimate - de jure,104828
Ukraine,Lysychansk,2013,Estimate - de jure,104023
Ukraine,Makeyevka,2001,Census - de facto - complete tabulation,387609
Ukraine,Makeyevka,2005,Estimate - de jure,374301
Ukraine,Makeyevka,2007,Estimate - de jure,368064
Ukraine,Makeyevka,2008,Estimate - de jure,365066
Ukraine,Makeyevka,2009,Estimate - de jure,361986
Ukraine,Makeyevka,2011,Estimate - de jure,356465
Ukraine,Makeyevka,2012,Estimate - de jure,354427
Ukraine,Makeyevka,2013,Estimate - de jure,352227
Ukraine,Mariupol,2001,Census - de facto - complete tabulation,488462
Ukraine,Mariupol,2005,Estimate - de jure,479045
Ukraine,Mariupol,2007,Estimate - de jure,474190
Ukraine,Mariupol,2008,Estimate - de jure,471320
Ukraine,Mariupol,2009,Estimate - de jure,468580
Ukraine,Mariupol,2011,Estimate - de jure,463270
Ukraine,Mariupol,2012,Estimate - de jure,461062
Ukraine,Mariupol,2013,Estimate - de jure,458415
Ukraine,Melitopol,2001,Census - de facto - complete tabulation,160352
Ukraine,Melitopol,2005,Estimate - de jure,159135
Ukraine,Melitopol,2007,Estimate - de jure,158460
Ukraine,Melitopol,2008,Estimate - de jure,158297
Ukraine,Melitopol,2009,Estimate - de jure,157910
Ukraine,Melitopol,2011,Estimate - de jure,156988
Ukraine,Melitopol,2012,Estimate - de jure,156732
Ukraine,Melitopol,2013,Estimate - de jure,156831
Ukraine,Mykolaiv (Nikolaevskaya oblast),2001,Census - de facto - complete tabulation,509102
Ukraine,Mykolaiv (Nikolaevskaya oblast),2005,Estimate - de jure,504516
Ukraine,Mykolaiv (Nikolaevskaya oblast),2007,Estimate - de jure,502909
Ukraine,Mykolaiv (Nikolaevskaya oblast),2008,Estimate - de jure,501886
Ukraine,Mykolaiv (Nikolaevskaya oblast),2009,Estimate - de jure,499833
Ukraine,Mykolaiv (Nikolaevskaya oblast),2011,Estimate - de jure,494253
Ukraine,Mykolaiv (Nikolaevskaya oblast),2012,Estimate - de jure,492537
Ukraine,Mykolaiv (Nikolaevskaya oblast),2013,Estimate - de jure,491693
Ukraine,Nikopol,2001,Census - de facto - complete tabulation,138218
Ukraine,Nikopol,2005,Estimate - de jure,133828
Ukraine,Nikopol,2007,Estimate - de jure,131261
Ukraine,Nikopol,2008,Estimate - de jure,129586
Ukraine,Nikopol,2009,Estimate - de jure,127653
Ukraine,Nikopol,2011,Estimate - de jure,123838
Ukraine,Nikopol,2012,Estimate - de jure,122054
Ukraine,Nikopol,2013,Estimate - de jure,120774
Ukraine,Odessa,2001,Census - de facto - complete tabulation,1010298
Ukraine,Odessa,2005,Estimate - de jure,989468
Ukraine,Odessa,2007,Estimate - de jure,982920
Ukraine,Odessa,2008,Estimate - de jure,988013
Ukraine,Odessa,2009,Estimate - de jure,990964
Ukraine,Odessa,2011,Estimate - de jure,991482
Ukraine,Odessa,2012,Estimate - de jure,990499
Ukraine,Odessa,2013,Estimate - de jure,997189
Ukraine,Pavlograd,2001,Census - de facto - complete tabulation,119672
Ukraine,Pavlograd,2005,Estimate - de jure,114691
Ukraine,Pavlograd,2007,Estimate - de jure,112622
Ukraine,Pavlograd,2008,Estimate - de jure,112089
Ukraine,Pavlograd,2009,Estimate - de jure,112094
Ukraine,Pavlograd,2011,Estimate - de jure,111587
Ukraine,Pavlograd,2012,Estimate - de jure,111413
Ukraine,Pavlograd,2013,Estimate - de jure,111013
Ukraine,Poltava,2001,Census - de facto - complete tabulation,310755
Ukraine,Poltava,2005,Estimate - de jure,302939
Ukraine,Poltava,2007,Estimate - de jure,299208
Ukraine,Poltava,2008,Estimate - de jure,296576
Ukraine,Poltava,2009,Estimate - de jure,294552
Ukraine,Poltava,2011,Estimate - de jure,291850
Ukraine,Poltava,2012,Estimate - de jure,290568
Ukraine,Poltava,2013,Estimate - de jure,289831
Ukraine,Rivne,2001,Census - de facto - complete tabulation,245323
Ukraine,Rivne,2005,Estimate - de jure,244448
Ukraine,Rivne,2007,Estimate - de jure,244807
Ukraine,Rivne,2008,Estimate - de jure,245020
Ukraine,Rivne,2009,Estimate - de jure,245576
Ukraine,Rivne,2011,Estimate - de jure,246418
Ukraine,Rivne,2012,Estimate - de jure,246752
Ukraine,Rivne,2013,Estimate - de jure,246911
Ukraine,Sevastopol,2001,Census - de facto - complete tabulation,340190
Ukraine,Sevastopol,2005,Estimate - de jure,338508
Ukraine,Sevastopol,2007,Estimate - de jure,338118
Ukraine,Sevastopol,2008,Estimate - de jure,337764
Ukraine,Sevastopol,2009,Estimate - de jure,338076
Ukraine,Sevastopol,2011,Estimate - de jure,338452
Ukraine,Sevastopol,2012,Estimate - de jure,338714
Ukraine,Sevastopol,2013,Estimate - de jure,340735
Ukraine,Severodonetsk,2001,Census - de facto - complete tabulation,120225
Ukraine,Severodonetsk,2005,Estimate - de jure,116679
Ukraine,Severodonetsk,2007,Estimate - de jure,114837
Ukraine,Severodonetsk,2008,Estimate - de jure,113624
Ukraine,Severodonetsk,2009,Estimate - de jure,112658
Ukraine,Severodonetsk,2011,Estimate - de jure,110937
Ukraine,Severodonetsk,2012,Estimate - de jure,110216
Ukraine,Severodonetsk,2013,Estimate - de jure,109791
Ukraine,Simferopol,2001,Census - de facto - complete tabulation,338038
Ukraine,Simferopol,2005,Estimate - de jure,336250
Ukraine,Simferopol,2007,Estimate - de jure,334228
Ukraine,Simferopol,2008,Estimate - de jure,332481
Ukraine,Simferopol,2009,Estimate - de jure,331790
Ukraine,Simferopol,2011,Estimate - de jure,330981
Ukraine,Simferopol,2012,Estimate - de jure,330233
Ukraine,Simferopol,2013,Estimate - de jure,331936
Ukraine,Slavyansk,2001,Census - de facto - complete tabulation,122575
Ukraine,Slavyansk,2005,Estimate - de jure,119937
Ukraine,Slavyansk,2007,Estimate - de jure,118800
Ukraine,Slavyansk,2008,Estimate - de jure,118573
Ukraine,Slavyansk,2009,Estimate - de jure,118145
Ukraine,Slavyansk,2011,Estimate - de jure,116490
Ukraine,Slavyansk,2012,Estimate - de jure,115882
Ukraine,Slavyansk,2013,Estimate - de jure,115333
Ukraine,Stakhanov,2005,Estimate - de jure,84538
Ukraine,Stakhanov,2008,Estimate - de jure,81287
Ukraine,Stakhanov,2011,Estimate - de jure,79121
Ukraine,Stakhanov,2012,Estimate - de jure,78366
Ukraine,Stakhanov,2013,Estimate - de jure,77704
Ukraine,Sumy,2001,Census - de facto - complete tabulation,292139
Ukraine,Sumy,2005,Estimate - de jure,281396
Ukraine,Sumy,2007,Estimate - de jure,277654
Ukraine,Sumy,2008,Estimate - de jure,274946
Ukraine,Sumy,2009,Estimate - de jure,273104
Ukraine,Sumy,2011,Estimate - de jure,270214
Ukraine,Sumy,2012,Estimate - de jure,268861
Ukraine,Sumy,2013,Estimate - de jure,268375
Ukraine,Ternopol,2001,Census - de facto - complete tabulation,226029
Ukraine,Ternopol,2005,Estimate - de jure,219238
Ukraine,Ternopol,2007,Estimate - de jure,216772
Ukraine,Ternopol,2008,Estimate - de jure,215895
Ukraine,Ternopol,2009,Estimate - de jure,215818
Ukraine,Ternopol,2011,Estimate - de jure,215964
Ukraine,Ternopol,2012,Estimate - de jure,215818
Ukraine,Ternopol,2013,Estimate - de jure,215636
Ukraine,Uzhgorod,2001,Census - de facto - complete tabulation,115568
Ukraine,Uzhgorod,2005,Estimate - de jure,115468
Ukraine,Uzhgorod,2007,Estimate - de jure,114897
Ukraine,Uzhgorod,2008,Estimate - de jure,114771
Ukraine,Uzhgorod,2009,Estimate - de jure,114705
Ukraine,Uzhgorod,2011,Estimate - de jure,114863
Ukraine,Uzhgorod,2012,Estimate - de jure,114996
Ukraine,Uzhgorod,2013,Estimate - de jure,114789
Ukraine,Vinnutsya,2001,Census - de facto - complete tabulation,354639
Ukraine,Vinnutsya,2005,Estimate - de jure,358403
Ukraine,Vinnutsya,2007,Estimate - de jure,363249
Ukraine,Vinnutsya,2008,Estimate - de jure,364931
Ukraine,Vinnutsya,2009,Estimate - de jure,365918
Ukraine,Vinnutsya,2011,Estimate - de jure,367652
Ukraine,Vinnutsya,2012,Estimate - de jure,368976
Ukraine,Vinnutsya,2013,Estimate - de jure,369860
Ukraine,Yevpatoriya,2009,Estimate - de jure,104589
Ukraine,Yevpatoriya,2011,Estimate - de jure,104110
Ukraine,Yevpatoriya,2012,Estimate - de jure,104252
Ukraine,Yevpatoriya,2013,Estimate - de jure,104289
Ukraine,Zaporozhye,2001,Census - de facto - complete tabulation,810620
Ukraine,Zaporozhye,2005,Estimate - de jure,795422
Ukraine,Zaporozhye,2007,Estimate - de jure,786159
Ukraine,Zaporozhye,2008,Estimate - de jure,781202
Ukraine,Zaporozhye,2009,Estimate - de jure,777717
Ukraine,Zaporozhye,2011,Estimate - de jure,772599
Ukraine,Zaporozhye,2012,Estimate - de jure,768691
Ukraine,Zaporozhye,2013,Estimate - de jure,766736
Ukraine,Zhitomir,2001,Census - de facto - complete tabulation,282823
Ukraine,Zhitomir,2005,Estimate - de jure,276618
Ukraine,Zhitomir,2007,Estimate - de jure,273004
Ukraine,Zhitomir,2008,Estimate - de jure,271197
Ukraine,Zhitomir,2009,Estimate - de jure,270618
Ukraine,Zhitomir,2011,Estimate - de jure,270498
Ukraine,Zhitomir,2012,Estimate - de jure,270638
Ukraine,Zhitomir,2013,Estimate - de jure,270046
United Republic of Tanzania,Arusha,1988,Census - de facto - complete tabulation,134708
United Republic of Tanzania,Dar es Salaam,1988,Census - de facto - complete tabulation,1360850
United Republic of Tanzania,DODOMA,1988,Census - de facto - complete tabulation,203833
United Republic of Tanzania,Mbeya,1988,Census - de facto - complete tabulation,152844
United Republic of Tanzania,Morogoro,1988,Census - de facto - complete tabulation,117760
United Republic of Tanzania,Mwanza,1988,Census - de facto - complete tabulation,223013
United Republic of Tanzania,Shinyanga,1988,Census - de facto - complete tabulation,100724
United Republic of Tanzania,Tanga,1988,Census - de facto - complete tabulation,187455
United Republic of Tanzania,Zanzibar,1988,Census - de facto - complete tabulation,157634
United States of America,Abilene (TX),2000,Census - de jure - complete tabulation,115930
United States of America,Abilene (TX),2005,Estimate - de jure,114757
United States of America,Abilene (TX),2007,Estimate - de jure,116219
United States of America,Abilene (TX),2008,Estimate - de jure,116484
United States of America,Abilene (TX),2009,Estimate - de jure,117180
United States of America,Abilene (TX),2010,Census - de jure - complete tabulation,117063
United States of America,Abilene (TX),2012,Estimate - de jure,118887
United States of America,Akron (OH),2000,Census - de jure - complete tabulation,217074
United States of America,Akron (OH),2005,Estimate - de jure,210795
United States of America,Akron (OH),2007,Estimate - de jure,207934
United States of America,Akron (OH),2008,Estimate - de jure,207510
United States of America,Akron (OH),2009,Estimate - de jure,207209
United States of America,Akron (OH),2010,Census - de jure - complete tabulation,199110
United States of America,Akron (OH),2012,Estimate - de jure,198549
United States of America,Albuquerque (NM),2000,Census - de jure - complete tabulation,448607
United States of America,Albuquerque (NM),2005,Estimate - de jure,494236
United States of America,Albuquerque (NM),2007,Estimate - de jure,518271
United States of America,Albuquerque (NM),2008,Estimate - de jure,521999
United States of America,Albuquerque (NM),2009,Estimate - de jure,529219
United States of America,Albuquerque (NM),2010,Census - de jure - complete tabulation,545852
United States of America,Albuquerque (NM),2012,Estimate - de jure,555417
United States of America,Alexandria (VA),2000,Census - de jure - complete tabulation,128283
United States of America,Alexandria (VA),2005,Estimate - de jure,135337
United States of America,Alexandria (VA),2007,Estimate - de jure,140024
United States of America,Alexandria (VA),2008,Estimate - de jure,143885
United States of America,Alexandria (VA),2009,Estimate - de jure,150006
United States of America,Alexandria (VA),2010,Census - de jure - complete tabulation,139966
United States of America,Alexandria (VA),2012,Estimate - de jure,146294
United States of America,Allentown (PA),2000,Census - de jure - complete tabulation,106632
United States of America,Allentown (PA),2005,Estimate - de jure,106992
United States of America,Allentown (PA),2007,Estimate - de jure,107117
United States of America,Allentown (PA),2008,Estimate - de jure,107250
United States of America,Allentown (PA),2009,Estimate - de jure,107815
United States of America,Allentown (PA),2010,Census - de jure - complete tabulation,118032
United States of America,Allentown (PA),2012,Estimate - de jure,118974
United States of America,Amarillo (TX),2000,Census - de jure - complete tabulation,173627
United States of America,Amarillo (TX),2005,Estimate - de jure,183021
United States of America,Amarillo (TX),2007,Estimate - de jure,186106
United States of America,Amarillo (TX),2008,Estimate - de jure,187236
United States of America,Amarillo (TX),2009,Estimate - de jure,189392
United States of America,Amarillo (TX),2010,Census - de jure - complete tabulation,190695
United States of America,Amarillo (TX),2012,Estimate - de jure,195250
United States of America,Anaheim (CA),2000,Census - de jure - complete tabulation,328014
United States of America,Anaheim (CA),2005,Estimate - de jure,331804
United States of America,Anaheim (CA),2007,Estimate - de jure,333249
United States of America,Anaheim (CA),2008,Estimate - de jure,335288
United States of America,Anaheim (CA),2009,Estimate - de jure,337896
United States of America,Anaheim (CA),2010,Census - de jure - complete tabulation,336265
United States of America,Anaheim (CA),2012,Estimate - de jure,343248
United States of America,Anchorage (AK),2000,Census - de jure - complete tabulation,260283
United States of America,Anchorage (AK),2005,Estimate - de jure,275043
United States of America,Anchorage (AK),2007,Estimate - de jure,279671
United States of America,Anchorage (AK),2008,Estimate - de jure,279243
United States of America,Anchorage (AK),2009,Estimate - de jure,286174
United States of America,Anchorage (AK),2010,Census - de jure - complete tabulation,291826
United States of America,Anchorage (AK),2012,Estimate - de jure,298610
United States of America,Ann Arbor (MI),2000,Census - de jure - complete tabulation,114024
United States of America,Ann Arbor (MI),2005,Estimate - de jure,113271
United States of America,Ann Arbor (MI),2007,Estimate - de jure,115092
United States of America,Ann Arbor (MI),2008,Estimate - de jure,114386
United States of America,Ann Arbor (MI),2009,Estimate - de jure,112920
United States of America,Ann Arbor (MI),2010,Census - de jure - complete tabulation,113934
United States of America,Ann Arbor (MI),2012,Estimate - de jure,116121
United States of America,Antioch (CA),2005,Estimate - de jure,100631
United States of America,Antioch (CA),2008,Estimate - de jure,100219
United States of America,Antioch (CA),2009,Estimate - de jure,101181
United States of America,Antioch (CA),2010,Census - de jure - complete tabulation,102372
United States of America,Antioch (CA),2012,Estimate - de jure,105508
United States of America,Arlington (TX),2000,Census - de jure - complete tabulation,332969
United States of America,Arlington (TX),2005,Estimate - de jure,362805
United States of America,Arlington (TX),2007,Estimate - de jure,371038
United States of America,Arlington (TX),2008,Estimate - de jure,374417
United States of America,Arlington (TX),2009,Estimate - de jure,380085
United States of America,Arlington (TX),2010,Census - de jure - complete tabulation,365438
United States of America,Arlington (TX),2012,Estimate - de jure,375600
United States of America,Arlington (VA),2000,Census - de jure - complete tabulation,189453
United States of America,Arlington (VA),2005,Estimate - de jure,195965
United States of America,Arlington (VA),2007,Estimate - de jure,204568
United States of America,Arlington (VA),2008,Estimate - de jure,209969
United States of America,Arlington (VA),2009,Estimate - de jure,217483
United States of America,Arlington (VA),2010,Census - de jure - complete tabulation,207627
United States of America,Arvada (CO),2000,Census - de jure - complete tabulation,102153
United States of America,Arvada (CO),2005,Estimate - de jure,103966
United States of America,Arvada (CO),2007,Estimate - de jure,106328
United States of America,Arvada (CO),2008,Estimate - de jure,107361
United States of America,Arvada (CO),2009,Estimate - de jure,108208
United States of America,Arvada (CO),2010,Census - de jure - complete tabulation,106433
United States of America,Arvada (CO),2012,Estimate - de jure,109745
United States of America,Athens (GA),2000,Census - de jure - complete tabulation,101489
United States of America,Athens (GA),2005,Estimate - de jure,103238
United States of America,Athens (GA),2007,Estimate - de jure,112760
United States of America,Athens (GA),2008,Estimate - de jure,113398
United States of America,Athens (GA),2009,Estimate - de jure,114983
United States of America,Athens (GA),2010,Census - de jure - complete tabulation,115452
United States of America,Athens (GA),2012,Estimate - de jure,118999
United States of America,Atlanta (GA),2000,Census - de jure - complete tabulation,416474
United States of America,Atlanta (GA),2005,Estimate - de jure,470688
United States of America,Atlanta (GA),2007,Estimate - de jure,519145
United States of America,Atlanta (GA),2008,Estimate - de jure,537958
United States of America,Atlanta (GA),2009,Estimate - de jure,540922
United States of America,Atlanta (GA),2010,Census - de jure - complete tabulation,420003
United States of America,Atlanta (GA),2012,Estimate - de jure,443775
United States of America,Augusta (GA),2000,Census - de jure - complete tabulation,199775
United States of America,Augusta (GA),2005,Estimate - de jure,190782
United States of America,Augusta (GA),2007,Estimate - de jure,192142
United States of America,Augusta (GA),2008,Estimate - de jure,194149
United States of America,Augusta (GA),2009,Estimate - de jure,194343
United States of America,Augusta (GA),2010,Census - de jure - complete tabulation,195844
United States of America,Augusta (GA),2012,Estimate - de jure,197872
United States of America,Aurora (CO),2000,Census - de jure - complete tabulation,276393
United States of America,Aurora (CO),2005,Estimate - de jure,297235
United States of America,Aurora (CO),2007,Estimate - de jure,311794
United States of America,Aurora (CO),2008,Estimate - de jure,319057
United States of America,Aurora (CO),2009,Estimate - de jure,323348
United States of America,Aurora (CO),2010,Census - de jure - complete tabulation,325078
United States of America,Aurora (CO),2012,Estimate - de jure,339030
United States of America,Aurora (IL),2000,Census - de jure - complete tabulation,142990
United States of America,Aurora (IL),2005,Estimate - de jure,168181
United States of America,Aurora (IL),2007,Estimate - de jure,170855
United States of America,Aurora (IL),2008,Estimate - de jure,171782
United States of America,Aurora (IL),2009,Estimate - de jure,172950
United States of America,Aurora (IL),2010,Census - de jure - complete tabulation,197899
United States of America,Aurora (IL),2012,Estimate - de jure,199932
United States of America,Austin (TX),2000,Census - de jure - complete tabulation,656562
United States of America,Austin (TX),2005,Estimate - de jure,690252
United States of America,Austin (TX),2007,Estimate - de jure,743074
United States of America,Austin (TX),2008,Estimate - de jure,757688
United States of America,Austin (TX),2009,Estimate - de jure,786386
United States of America,Austin (TX),2010,Census - de jure - complete tabulation,790390
United States of America,Austin (TX),2012,Estimate - de jure,842592
United States of America,Bakersfield (CA),2000,Census - de jure - complete tabulation,247057
United States of America,Bakersfield (CA),2005,Estimate - de jure,295536
United States of America,Bakersfield (CA),2007,Estimate - de jure,315837
United States of America,Bakersfield (CA),2008,Estimate - de jure,321078
United States of America,Bakersfield (CA),2009,Estimate - de jure,324463
United States of America,Bakersfield (CA),2010,Census - de jure - complete tabulation,347483
United States of America,Bakersfield (CA),2012,Estimate - de jure,358597
United States of America,Baltimore (MD),2000,Census - de jure - complete tabulation,651154
United States of America,Baltimore (MD),2005,Estimate - de jure,635815
United States of America,Baltimore (MD),2007,Estimate - de jure,637455
United States of America,Baltimore (MD),2008,Estimate - de jure,636919
United States of America,Baltimore (MD),2009,Estimate - de jure,637418
United States of America,Baltimore (MD),2010,Census - de jure - complete tabulation,620961
United States of America,Baltimore (MD),2012,Estimate - de jure,621342
United States of America,Baton Rouge (LA),2000,Census - de jure - complete tabulation,227818
United States of America,Baton Rouge (LA),2005,Estimate - de jure,222064
United States of America,Baton Rouge (LA),2007,Estimate - de jure,227071
United States of America,Baton Rouge (LA),2008,Estimate - de jure,223689
United States of America,Baton Rouge (LA),2009,Estimate - de jure,225388
United States of America,Baton Rouge (LA),2010,Census - de jure - complete tabulation,229493
United States of America,Baton Rouge (LA),2012,Estimate - de jure,230058
United States of America,Beaumont (TX),2000,Census - de jure - complete tabulation,113866
United States of America,Beaumont (TX),2005,Estimate - de jure,111799
United States of America,Beaumont (TX),2007,Estimate - de jure,109579
United States of America,Beaumont (TX),2008,Estimate - de jure,110553
United States of America,Beaumont (TX),2009,Estimate - de jure,110110
United States of America,Beaumont (TX),2010,Census - de jure - complete tabulation,118296
United States of America,Beaumont (TX),2012,Estimate - de jure,118228
United States of America,Bellevue (WA),2000,Census - de jure - complete tabulation,109569
United States of America,Bellevue (WA),2005,Estimate - de jure,117137
United States of America,Bellevue (WA),2007,Estimate - de jure,121347
United States of America,Bellevue (WA),2008,Estimate - de jure,123771
United States of America,Bellevue (WA),2009,Estimate - de jure,126626
United States of America,Bellevue (WA),2010,Census - de jure - complete tabulation,122363
United States of America,Bellevue (WA),2012,Estimate - de jure,126439
United States of America,Berkeley (CA),2000,Census - de jure - complete tabulation,102743
United States of America,Berkeley (CA),2005,Estimate - de jure,100744
United States of America,Berkeley (CA),2007,Estimate - de jure,101377
United States of America,Berkeley (CA),2008,Estimate - de jure,101371
United States of America,Berkeley (CA),2009,Estimate - de jure,102804
United States of America,Berkeley (CA),2010,Census - de jure - complete tabulation,112580
United States of America,Berkeley (CA),2012,Estimate - de jure,115403
United States of America,Billings (MT),2007,Estimate - de jure,101876
United States of America,Billings (MT),2008,Estimate - de jure,103994
United States of America,Billings (MT),2009,Estimate - de jure,105845
United States of America,Billings (MT),2010,Census - de jure - complete tabulation,104170
United States of America,Billings (MT),2012,Estimate - de jure,106954
United States of America,Birmingham (AL),2000,Census - de jure - complete tabulation,242820
United States of America,Birmingham (AL),2005,Estimate - de jure,231483
United States of America,Birmingham (AL),2007,Estimate - de jure,229800
United States of America,Birmingham (AL),2008,Estimate - de jure,228798
United States of America,Birmingham (AL),2009,Estimate - de jure,230131
United States of America,Birmingham (AL),2010,Census - de jure - complete tabulation,212237
United States of America,Birmingham (AL),2012,Estimate - de jure,212038
United States of America,Boise City (ID),2000,Census - de jure - complete tabulation,185787
United States of America,Boise City (ID),2005,Estimate - de jure,193161
United States of America,Boise City (ID),2007,Estimate - de jure,202832
United States of America,Boise City (ID),2008,Estimate - de jure,205314
United States of America,Boise City (ID),2009,Estimate - de jure,205707
United States of America,Boise City (ID),2010,Census - de jure - complete tabulation,205671
United States of America,Boise City (ID),2012,Estimate - de jure,212303
United States of America,Boston (MA),2000,Census - de jure - complete tabulation,589141
United States of America,Boston (MA),2005,Estimate - de jure,559034
United States of America,Boston (MA),2007,Estimate - de jure,599351
United States of America,Boston (MA),2008,Estimate - de jure,609023
United States of America,Boston (MA),2009,Estimate - de jure,645169
United States of America,Boston (MA),2010,Census - de jure - complete tabulation,617594
United States of America,Boston (MA),2012,Estimate - de jure,636479
United States of America,Boulder (CO),2000,Census - de jure - complete tabulation,1
United States of America,Boulder (CO),2009,Estimate - de jure,100160
United States of America,Boulder (CO),2012,Estimate - de jure,101808
United States of America,Brandon (FL),2010,Census - de jure - complete tabulation,103483
United States of America,Bridgeport (CT),2000,Census - de jure - complete tabulation,139529
United States of America,Bridgeport (CT),2005,Estimate - de jure,139008
United States of America,Bridgeport (CT),2007,Estimate - de jure,136695
United States of America,Bridgeport (CT),2008,Estimate - de jure,136405
